filer,filingYear,name,description,fmv,nature,acquired,disposed,formUrl,legislatorDigitalDemocracyUrl
Roger Niello,2022,W. W. Grainger,Industrial supplier,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/58c54d9b-1f38-4479-b1b4-787462c9d8dc.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2022,WEC Energy Group,Energy,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/58c54d9b-1f38-4479-b1b4-787462c9d8dc.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2022,Walmart,Retail stores,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/58c54d9b-1f38-4479-b1b4-787462c9d8dc.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2022,Welltower Inc.,REIT,"$10,001 - $100,000",Other,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/58c54d9b-1f38-4479-b1b4-787462c9d8dc.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2022,XCEL Energy,Energy,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/58c54d9b-1f38-4479-b1b4-787462c9d8dc.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,1001 G Street Rehabilitation,Real estate investment,"$10,001 - $100,000",Income Received of $0 - $499,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,AFLAC,Insurance,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Abbott Labs,Drug company,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Accenture,Consulting,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Air Products & Chemicals,Chemicals,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Alibaba Group,Online retailer,"$2,000 - $10,000",,,2023-02-09,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,AllianceBernstein,Investment research services &management,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,"Ally Financial, Inc.",Financial services,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Amazon,Online retailer,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,American Tower,REIT,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,American Water Works,Water purveyor,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Amerisourcebergen,Drug distributor,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Amgen Inc.,Drug company,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Analog Devices,Technology,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Apple,Computer mfgr,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Atmos Energy Corporation,Natural gas distribution,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Automatic Data Processing,Data processing,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Baron Real Estate,REIT,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Baxter International,Drugs,"$100,001 - $1,000,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Becton Dickinson,Medical devices &supplies,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Blackrock,Investment manager,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Blackstone,Mortgage investments,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,British American Tobacco,Tobacco,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Broadridge Financial Solutions,Financial services,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Brown & Brown,Insurance,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Brown-Forman Corp,Alcohol beverages,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,CMS Energy,Energy,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,CVS,Retail pharmacy stores/health services,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,California Water Service Group,Water purveyor,"$100,001 - $1,000,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Carson Dominguez Properties,Real estate investments,"Over $1,000,000",Income Received of $500 or More,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Carson Estate Trust,Real estate investments,"Over $1,000,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Caterpillar,Construction equipment mfgr,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Chevron,Gas company,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Chubb,Insurance,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Church & Dwight,Household products,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Cisco Systems,Technology,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Clorox,Household cleaners,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Colgate-Palmolive,Consumer products,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Comcast,Cable broadcaster,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Commerce Bancshares,Banking,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,ConocoPhillips,Gas company,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,ConocoPhillips,Gas company,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Costco,Retail store,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Crown Castle,REIT,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Dominguez Energy,Energy,"$2,000 - $10,000",Income Received of $0 - $499,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Duke Energy,Energy utility,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Ecolab Inc.,Water and industrial cleaning,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Edison International,Energy utility,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Edwards Lifesciences,Drugs,"$100,001 - $1,000,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Emerson Electric,Electric equipment mfgr,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Eversource Energy,Public utility,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Factset Research Systems,Financial data and analytics,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Federal Realty Investment,Real estate,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,General Dynamics,Defense contractor,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Growth Factory,Venture capital fund,"$10,001 - $100,000",Income Received of $0 - $499,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Home Depot,Home improvement store,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Honeywell,Computer mfgr,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,IBM,Computer mfgr,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Illinois Tool Works Inc.,Tool mfgr,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,J M Smucker Co.,Food products,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Jack Henry & Assoc,Service for financial services,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Johnson & Johnson,Drug company,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,KKR Real Estate,REIT,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,KLA Corp,Computer mfg equipment mfgr,"$100,001 - $1,000,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,L3 Harris Technologies,Defense contractor,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Linde Plc,Industrial gas,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Lockheed Martin,Defense contractor,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Lowes,Home improvement stores,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,McCormick & Co,Seasonings,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,McDonalds,Fast food restaurants,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
Roger Niello,2023,Medtronics,Medical therapies,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/0bfec8b8-61e1-47fa-bf2a-dede274b498b.pdf,https://digitaldemocracy.calmatters.org/legislators/roger-niello-165442
